# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 10.454526273712608,5.685478462656724,6.695370597529019,0.8960854927369106,1.0,0.0,0.35951667669624193,180.0,20.64599271250371,0.0
 10.460829968445346,5.691781146278058,6.695483497719091,1.0262315282508665,1.0,0.0,0.35811739466244574,180.0,20.56542489034755,0.0
 10.467105034920472,5.698054937185317,6.69561001617326,1.1552809365270147,1.0,0.0,0.3566054065924329,180.0,20.478384681802144,0.0
 10.47335173217446,5.704300067876119,6.695749906265104,1.2832032058849534,1.0,0.0,0.3549788125037226,180.0,20.38476321250445,0.0
 10.479570317983416,5.710516770848078,6.695902921368203,1.4099676051171541,1.0,0.0,0.3532357206955298,180.0,20.28445209656659,0.0
 10.485761048863546,5.716705278598809,6.696068814856141,1.5355431890978846,1.0,0.0,0.35137424932800826,180.0,20.177343515517016,0.0
 10.491924180072173,5.722865823625928,6.696247340102497,1.659898804625555,1.0,0.0,0.3493925276101005,180.0,20.063330306512803,0.0
 10.498059965609283,5.728998638427049,6.696438250480851,1.7830030965465085,1.0,0.0,0.34728869723557637,180.0,19.94230601134547,0.0
 10.50416865821965,5.735103955499787,6.696641299364785,1.9048245139116844,1.0,0.0,0.3450609130349527,180.0,19.8141649441595,-4.673200413585356e-12
 10.510250509395512,5.741182007341759,6.696856240127879,2.0253313162760493,1.0,0.0,0.3427073449045905,179.99999999999997,19.67880228696,0.0
 10.516305769379844,5.747233026450578,6.697082826143715,2.144491580303872,1.0,0.0,0.3402261781435753,179.99999999999997,19.536114124148042,0.0
 10.52233468717022,5.75325724532386,6.6973208107858735,2.262273206301761,1.0,0.0,0.33761561573913773,179.99999999999997,19.385997553893926,4.734723605679708e-12
 10.528337510523269,5.759254896459221,6.697569947427933,2.3786439251404157,1.0,0.0,0.33487387932319274,180.0,19.228350747776933,0.0
 10.534314485959754,5.765226212354273,6.697829989443479,2.4935713052440116,1.0,0.0,0.331999209677075,180.0,19.06307299407032,0.0
 10.540265858770283,5.771171425506636,6.698100690206088,2.607022759546046,1.0,0.0,0.3289898693329322,180.0,18.890064841286886,0.0
 10.546191873021629,5.77709076841392,6.698381803089342,2.7189655530043533,1.0,0.0,0.32584414327532146,180.0,18.70922811299781,0.0
 10.552092771563727,5.782984473573745,6.698673081466823,2.8293668099001223,1.0,0.0,0.3225603398568871,180.0,18.520466013085397,0.0
 10.557968796037297,5.788852773483722,6.698974278712112,2.938193521454943,1.0,0.0,0.3191367930405464,180.0,18.32368319936627,0.0
 10.56382018688216,5.794695900641468,6.699285148198787,3.0454125535718677,1.0,0.0,0.31557186375921564,180.0,18.118785881303214,0.0
 10.569647183346195,5.800514087544597,6.699605443300432,3.15099065483484,1.0,0.0,0.3118639400125931,180.0,17.905681859201124,0.0
 10.575450023495014,5.806307566690727,6.6999349173906255,3.254894464419393,1.0,0.0,0.3080114403479332,180.0,17.68428066057641,0.0
 10.581228944222298,5.81207657057747,6.700273323842952,3.3570905204759063,1.0,0.0,0.3040128130041939,180.0,17.45449355913802,0.0
 10.586984181260856,5.817821331702443,6.700620416030986,3.4575452682967343,1.0,0.0,0.29986654005102586,180.0,17.216233746851724,0.0
 10.592715969194382,5.823542082563258,6.700975947328314,3.556225069147693,1.0,0.0,0.2955711363042506,180.0,16.969416314771788,0.0
 10.598424541469933,5.829239055657535,6.701339671108515,3.6530962086544934,1.0,0.0,0.29112515218237855,180.0,16.713958422443262,0.0
 10.604110130411133,5.834912483482887,6.7017113407451685,3.7481249058248056,1.0,0.0,0.2865271757204174,180.0,16.44977936326478,0.0
 10.6097729672321,5.840562598536927,6.702090709611857,3.8412773220998884,1.0,0.0,0.28177583233558456,180.0,16.176800617090468,0.0
 10.615413282052135,5.846189633317271,6.702477531082161,3.932519570361208,1.0,0.0,0.27686978847499805,180.0,15.894945999557562,0.0
 10.621031303911131,5.851793820321538,6.702871558529662,4.021817724434292,1.0,0.0,0.27180775143564145,180.0,15.604141708609255,0.0
 10.626627260785755,5.857375392047338,6.703272545327938,4.109137828501184,1.0,0.0,0.2665884725683242,180.0,15.304316450016714,0.0
 10.632201379606377,5.862934580992288,6.703680244850573,4.194445906861977,1.0,0.0,0.26121074723301724,180.0,14.995401487105985,0.0
 10.637753886274774,5.868471619654004,6.7040944104711455,4.277707973614433,1.0,0.0,0.25567341838868574,180.0,14.67733080672095,0.0
 10.643285005682598,5.873986740530101,6.704514795563238,4.358890042894534,1.0,0.0,0.2499753767781347,180.0,14.350041138542919,0.0
 10.64879496173062,5.879480176118193,6.70494115350043,4.437958138855201,1.0,0.0,0.2441155629988161,180.0,14.013472123711313,0.0
 10.654283977348754,5.884952158915897,6.705373237656305,4.514878306206554,1.0,0.0,0.23809296946576664,180.0,13.667566346643497,0.0
 10.659752274516869,5.890402921420824,6.705810801404439,4.5896166205549225,1.0,0.0,0.23190664315100118,180.0,13.312269528758693,0.0
 10.665200074286387,5.895832696130594,6.706253598118417,4.662139199425461,1.0,0.0,0.22555568490980613,180.0,12.94753052502057,0.0
 10.67062759680267,5.901241715542819,6.706701381171819,4.732412212880257,1.0,0.0,0.2190392535633455,180.0,12.573301514179166,0.0
 10.676035061328196,5.9066302121551155,6.707153903938225,4.800401894786939,1.0,0.0,0.21235656743918588,180.0,12.18953807906276,0.0
 10.681422686266556,5.911998418465099,6.707610919791216,4.86607455412878,1.0,0.0,0.20550690473333977,180.0,11.796199289413734,0.0
 10.686790689187207,5.917346566970383,6.708072182104372,4.929396586366936,1.0,0.0,0.1984896084358022,180.0,11.393247880487943,0.0
 10.692139286851065,5.922674890168584,6.708537444251277,4.990334485364265,1.0,0.0,0.19130408426873186,180.0,10.980650264354676,0.0
 10.697468695236875,5.927983620557316,6.709006459605508,5.048854854964766,1.0,0.0,0.18394980690312912,180.0,10.558376775235844,0.0
 10.702779129568395,5.933272990634196,6.709478981540648,5.104924421477099,1.0,0.0,0.1764263185664381,180.0,10.126401657557475,0.0
 10.70807080434236,5.938543232896836,6.709954763430275,5.158510045679428,1.0,0.0,0.16873323401488208,180.0,9.684703291999668,0.0
 10.713343933357274,5.943794579842854,6.710433558647974,5.209578735609314,1.0,0.0,0.16087023946082682,180.0,9.233264232258916,0.0
 10.71859872974298,5.949027263969865,6.710915120567324,5.258097659125263,1.0,0.0,0.1528370978394047,180.0,8.77207139823062,0.0
 10.723835405991029,5.954241517775481,6.711399202561905,5.304034157062556,1.0,0.0,0.144633649313149,180.0,8.301116160119772,0.0
 10.729054173985846,5.959437573757321,6.7118855580052985,5.347355756400249,1.0,0.0,0.13625981357862874,180.0,7.820394480711117,0.0
 10.734255245036692,5.964615664412999,6.712373940271085,5.388030183740077,1.0,0.0,0.12771559300700913,180.0,7.329907042882196,0.0
 10.7394388299104,5.9697760222401275,6.712864102732847,5.426025379013242,1.0,0.0,0.11900107372635946,180.0,6.8296593806890495,0.0
 10.744605138864905,5.974918879736325,6.713355798764162,5.461309509427918,1.0,0.0,0.11011642927515458,180.0,6.3196620328541275,0.0
 10.749754381683546,5.980044469399205,6.713848781738614,5.493850983766832,1.0,0.0,0.10106192154483416,180.0,5.79993064427874,0.0
 10.754886767710136,5.985153023726383,6.714342805029783,5.523618466760718,1.0,0.0,0.09183790360830196,180.0,5.270486132927716,0.0
 10.76000250588481,5.990244775215475,6.714837622011248,5.5505808938700225,1.0,0.0,0.08244482543568743,180.0,4.731354834910599,0.0
 10.765101804780612,5.995319956364094,6.715332986056592,5.574707486355329,1.0,0.0,0.07288322874318537,180.0,4.1825686160232385,0.0
 10.770184872640847,6.000378799669856,6.715828650539395,5.595967766460667,1.0,0.0,0.0631537595382264,180.0,3.6241650510761776,0.0
 10.775251917417178,6.005421537630378,6.716324368833237,5.614331573051283,1.0,0.0,0.0532571614459207,180.0,3.0561875585114393,0.0
 10.780303146808428,6.010448402743272,6.7168198943117,5.62976907747201,1.0,0.0,0.0431942843429849,180.0,2.478685535325708,0.0
 10.785338768300145,6.0154596275061545,6.717314980348366,5.642250799624902,1.0,0.0,0.03296608004236136,180.0,1.8917145236595378,0.0
 10.790358989204837,6.020455444416641,6.717809380316813,5.6517476244222875,1.0,0.0,0.022573622357326684,180.0,1.2953363807024407,0.0
